# z rho mu
363 1.03737e-05 1.10636e-07
363 1.03737e-05 1.10636e-07
363.5 1.03737e-05 1.10636e-07
363.5 1.03737e-05 1.10636e-07
364 1.03737e-05 1.10636e-07
364 1.03737e-05 1.10636e-07
364.5 1.03737e-05 1.10636e-07
364.5 1.03737e-05 1.10636e-07
365 1.03737e-05 1.10636e-07
365 1.03737e-05 1.10636e-07
365.5 1.03737e-05 1.10636e-07
365.5 1.03737e-05 1.10636e-07
366 1.03737e-05 1.10636e-07
366 1.03737e-05 1.10636e-07
366.5 1.03737e-05 1.10636e-07
366.5 1.03737e-05 1.10636e-07
367 1.03737e-05 1.10636e-07
367 1.03737e-05 1.10636e-07
367.5 1.03737e-05 1.10636e-07
367.5 1.03737e-05 1.10636e-07
368 1.03737e-05 1.10636e-07
368 1.03737e-05 1.10636e-07
368.5 1.03737e-05 1.10636e-07
368.5 1.03737e-05 1.10636e-07
369 1.03737e-05 1.10636e-07
369 1.03737e-05 1.10636e-07
369.5 1.03737e-05 1.10636e-07
369.5 1.03737e-05 1.10636e-07
370 1.03737e-05 1.10636e-07
370 1.03737e-05 1.10636e-07
370.5 1.03737e-05 1.10636e-07
370.5 1.03737e-05 1.10636e-07
371 1.03737e-05 1.10636e-07
371 1.03737e-05 1.10636e-07
371.5 1.03737e-05 1.10636e-07
371.5 1.03737e-05 1.10636e-07
372 1.03737e-05 1.10636e-07
372 1.03737e-05 1.10636e-07
372.5 1.03737e-05 1.10636e-07
372.5 1.03737e-05 1.10636e-07
373 1.03737e-05 1.10636e-07
373 1.03737e-05 1.10636e-07
373.5 1.03737e-05 1.10636e-07
373.5 1.03737e-05 1.10636e-07
374 1.03737e-05 1.10636e-07
374 1.03737e-05 1.10636e-07
374.5 1.03737e-05 1.10636e-07
374.5 1.03737e-05 1.10636e-07
375 1.03737e-05 1.10636e-07
375 1.03737e-05 1.10636e-07
375.5 1.03737e-05 1.10636e-07
375.5 1.03737e-05 1.10636e-07
376 1.03737e-05 1.10636e-07
376 1.03737e-05 1.10636e-07
376.5 1.03737e-05 1.10636e-07
376.5 1.03737e-05 1.10636e-07
377 1.03737e-05 1.10636e-07
377 1.03737e-05 1.10636e-07
377.5 1.03737e-05 1.10636e-07
377.5 1.03737e-05 1.10636e-07
378 1.03737e-05 1.10636e-07
378 1.03737e-05 1.10636e-07
378.5 1.03737e-05 1.10636e-07
378.5 1.03737e-05 1.10636e-07
379 1.03737e-05 1.10636e-07
379 1.03737e-05 1.10636e-07
379.5 1.03737e-05 1.10636e-07
379.5 1.03737e-05 1.10636e-07
380 1.03737e-05 1.10636e-07
380 1.03737e-05 1.10636e-07
380.5 1.03737e-05 1.10636e-07
380.5 1.03737e-05 1.10636e-07
381 1.03737e-05 1.10636e-07
381 1.03737e-05 1.10636e-07
381.5 1.03737e-05 1.10636e-07
381.5 1.03737e-05 1.10636e-07
382 1.03737e-05 1.10636e-07
382 1.03737e-05 1.10636e-07
382.5 1.03737e-05 1.10636e-07
382.5 1.03737e-05 1.10636e-07
383 1.03737e-05 1.10636e-07
383 1.03737e-05 1.10636e-07
383.5 1.03737e-05 1.10636e-07
383.5 1.03737e-05 1.10636e-07
384 1.03737e-05 1.10636e-07
384 1.03737e-05 1.10636e-07
384.5 1.03737e-05 1.10636e-07
384.5 1.03737e-05 1.10636e-07
385 1.03737e-05 1.10636e-07
385 1.03737e-05 1.10636e-07
385.5 1.03737e-05 1.10636e-07
385.5 1.03737e-05 1.10636e-07
386 1.03737e-05 1.10636e-07
386 1.03737e-05 1.10636e-07
386.5 1.03737e-05 1.10636e-07
386.5 1.03737e-05 1.10636e-07
387 1.03737e-05 1.10636e-07
387 1.03737e-05 1.10636e-07
387.5 1.03737e-05 1.10636e-07
387.5 1.03737e-05 1.10636e-07
388 1.03737e-05 1.10636e-07
388 1.03737e-05 1.10636e-07
388.5 1.03737e-05 1.10636e-07
388.5 1.03737e-05 1.10636e-07
389 1.03737e-05 1.10636e-07
389 1.03737e-05 1.10636e-07
389.5 1.03737e-05 1.10636e-07
389.5 1.03737e-05 1.10636e-07
390 1.03737e-05 1.10636e-07
390 1.03737e-05 1.10636e-07
390.5 1.03737e-05 1.10636e-07
390.5 1.03737e-05 1.10636e-07
391 1.03737e-05 1.10636e-07
391 1.03737e-05 1.10636e-07
391.5 1.03737e-05 1.10636e-07
391.5 1.03737e-05 1.10636e-07
392 1.03737e-05 1.10636e-07
392 1.03737e-05 1.10636e-07
392.5 1.03737e-05 1.10636e-07
392.5 1.03737e-05 1.10636e-07
393 1.03737e-05 1.10636e-07
393 1.03737e-05 1.10636e-07
393.5 1.03737e-05 1.10636e-07
393.5 1.03737e-05 1.10636e-07
394 1.03737e-05 1.10636e-07
394 1.03737e-05 1.10636e-07
394.5 1.03737e-05 1.10636e-07
394.5 1.03737e-05 1.10636e-07
395 1.03737e-05 1.10636e-07
395 1.03737e-05 1.10636e-07
395.5 1.03737e-05 1.10636e-07
395.5 1.03737e-05 1.10636e-07
396 1.03737e-05 1.10636e-07
396 1.03737e-05 1.10636e-07
396.5 1.03737e-05 1.10636e-07
396.5 1.03737e-05 1.10636e-07
397 1.03737e-05 1.10636e-07
397 1.03737e-05 1.10636e-07
397.5 1.03737e-05 1.10636e-07
397.5 1.03737e-05 1.10636e-07
398 1.03737e-05 1.10636e-07
398 1.03737e-05 1.10636e-07
398.5 1.03737e-05 1.10636e-07
398.5 1.03737e-05 1.10636e-07
399 1.03737e-05 1.10636e-07
399 1.03737e-05 1.10636e-07
399.5 1.03737e-05 1.10636e-07
399.5 1.03737e-05 1.10636e-07
400 1.03737e-05 1.10636e-07
400 1.03737e-05 1.10636e-07
400.5 1.03737e-05 1.10636e-07
400.5 1.03737e-05 1.10636e-07
401 1.03737e-05 1.10636e-07
401 1.03737e-05 1.10636e-07
401.5 1.03737e-05 1.10636e-07
401.5 1.03737e-05 1.10636e-07
402 1.03737e-05 1.10636e-07
402 1.03737e-05 1.10636e-07
402.5 1.03737e-05 1.10636e-07
402.5 1.03737e-05 1.10636e-07
403 1.03737e-05 1.10636e-07
403 1.03737e-05 1.10636e-07
403.5 1.03737e-05 1.10636e-07
403.5 1.03737e-05 1.10636e-07
404 1.03737e-05 1.10636e-07
404 1.03737e-05 1.10636e-07
404.5 1.03737e-05 1.10636e-07
404.5 1.03737e-05 1.10636e-07
405 1.03737e-05 1.10636e-07
405 1.03737e-05 1.10636e-07
405.5 1.03737e-05 1.10636e-07
405.5 1.03737e-05 1.10636e-07
406 1.03737e-05 1.10636e-07
406 1.03737e-05 1.10636e-07
406.5 1.03737e-05 1.10636e-07
406.5 1.03737e-05 1.10636e-07
407 1.03737e-05 1.10636e-07
407 1.03737e-05 1.10636e-07
407.5 1.03737e-05 1.10636e-07
407.5 1.03737e-05 1.10636e-07
408 1.03737e-05 1.10636e-07
408 1.03737e-05 1.10636e-07
408.5 1.03737e-05 1.10636e-07
408.5 1.03737e-05 1.10636e-07
409 1.03737e-05 1.10636e-07
409 1.03737e-05 1.10636e-07
409.5 1.03737e-05 1.10636e-07
409.5 1.03737e-05 1.10636e-07
410 1.03737e-05 1.10636e-07
410 1.03737e-05 1.10636e-07
410.5 1.03737e-05 1.10636e-07
410.5 1.03737e-05 1.10636e-07
411 1.03737e-05 1.10636e-07
411 1.03737e-05 1.10636e-07
411.5 1.03737e-05 1.10636e-07
411.5 1.03737e-05 1.10636e-07
412 1.03737e-05 1.10636e-07
412 1.03737e-05 1.10636e-07
412.5 1.03737e-05 1.10636e-07
412.5 1.03737e-05 1.10636e-07
413 1.03737e-05 1.10636e-07
413 1.03737e-05 1.10636e-07
413.5 1.03737e-05 1.10636e-07
413.5 1.03737e-05 1.10636e-07
414 1.03737e-05 1.10636e-07
414 1.03737e-05 1.10636e-07
414.5 1.03737e-05 1.10636e-07
414.5 1.03737e-05 1.10636e-07
415 1.03737e-05 1.10636e-07
415 1.03737e-05 1.10636e-07
415.5 1.03737e-05 1.10636e-07
415.5 1.03737e-05 1.10636e-07
416 1.03737e-05 1.10636e-07
416 1.03737e-05 1.10636e-07
416.5 1.03737e-05 1.10636e-07
416.5 1.03737e-05 1.10636e-07
417 1.03737e-05 1.10636e-07
417 1.03737e-05 1.10636e-07
417.5 1.03737e-05 1.10636e-07
417.5 1.03737e-05 1.10636e-07
418 1.03737e-05 1.10636e-07
418 1.03737e-05 1.10636e-07
418.5 1.03737e-05 1.10636e-07
418.5 1.03737e-05 1.10636e-07
419 1.03737e-05 1.10636e-07
419 1.03737e-05 1.10636e-07
419.5 1.03737e-05 1.10636e-07
419.5 1.03737e-05 1.10636e-07
420 1.03737e-05 1.10636e-07
420 1.03737e-05 1.10636e-07
420.5 1.03737e-05 1.10636e-07
420.5 1.03737e-05 1.10636e-07
421 1.03737e-05 1.10636e-07
421 1.03737e-05 1.10636e-07
421.5 1.03737e-05 1.10636e-07
421.5 1.03737e-05 1.10636e-07
422 1.03737e-05 1.10636e-07
422 1.03737e-05 1.10636e-07
422.5 1.03737e-05 1.10636e-07
422.5 1.03737e-05 1.10636e-07
423 1.03737e-05 1.10636e-07
423 1.03737e-05 1.10636e-07
423.5 1.03737e-05 1.10636e-07
423.5 1.03737e-05 1.10636e-07
424 1.03737e-05 1.10636e-07
424 1.03737e-05 1.10636e-07
424.5 1.03737e-05 1.10636e-07
424.5 1.03737e-05 1.10636e-07
425 1.03737e-05 1.10636e-07
425 1.03737e-05 1.10636e-07
425.5 1.03737e-05 1.10636e-07
425.5 1.03737e-05 1.10636e-07
426 1.03737e-05 1.10636e-07
426 1.03737e-05 1.10636e-07
426.5 1.03737e-05 1.10636e-07
426.5 1.03737e-05 1.10636e-07
427 1.03737e-05 1.10636e-07
427 1.03737e-05 1.10636e-07
427.5 1.03737e-05 1.10636e-07
427.5 1.03737e-05 1.10636e-07
428 1.03737e-05 1.10636e-07
428 1.03737e-05 1.10636e-07
428.5 1.03737e-05 1.10636e-07
428.5 1.03737e-05 1.10636e-07
429 1.03737e-05 1.10636e-07
429 1.03737e-05 1.10636e-07
429.5 1.03737e-05 1.10636e-07
429.5 1.03737e-05 1.10636e-07
430 1.03737e-05 1.10636e-07
430 1.03737e-05 1.10636e-07
430.5 1.03737e-05 1.10636e-07
430.5 1.03737e-05 1.10636e-07
431 1.03737e-05 1.10636e-07
431 1.03737e-05 1.10636e-07
431.5 1.03737e-05 1.10636e-07
431.5 1.03737e-05 1.10636e-07
432 1.03737e-05 1.10636e-07
432 1.03737e-05 1.10636e-07
432.5 1.03737e-05 1.10636e-07
432.5 1.03737e-05 1.10636e-07
433 1.03737e-05 1.10636e-07
433 1.03737e-05 1.10636e-07
433.5 1.03737e-05 1.10636e-07
433.5 1.03737e-05 1.10636e-07
434 1.03737e-05 1.10636e-07
434 1.03737e-05 1.10636e-07
434.5 1.03737e-05 1.10636e-07
434.5 1.03737e-05 1.10636e-07
435 1.03737e-05 1.10636e-07
435 1.03737e-05 1.10636e-07
435.5 1.03737e-05 1.10636e-07
435.5 1.03737e-05 1.10636e-07
436 1.03737e-05 1.10636e-07
436 1.03737e-05 1.10636e-07
436.5 1.03737e-05 1.10636e-07
436.5 1.03737e-05 1.10636e-07
437 1.03737e-05 1.10636e-07
437 1.03737e-05 1.10636e-07
437.5 1.03737e-05 1.10636e-07
437.5 1.03737e-05 1.10636e-07
438 1.03737e-05 1.10636e-07
438 1.03737e-05 1.10636e-07
438.5 1.03737e-05 1.10636e-07
438.5 1.03737e-05 1.10636e-07
439 1.03737e-05 1.10636e-07
439 1.03737e-05 1.10636e-07
439.5 1.03737e-05 1.10636e-07
439.5 1.03737e-05 1.10636e-07
440 1.03737e-05 1.10636e-07
440 1.03737e-05 1.10636e-07
440.5 1.03737e-05 1.10636e-07
440.5 1.03737e-05 1.10636e-07
441 1.03737e-05 1.10636e-07
441 1.03737e-05 1.10636e-07
441.5 1.03737e-05 1.10636e-07
441.5 1.03737e-05 1.10636e-07
442 1.03737e-05 1.10636e-07
442 1.03737e-05 1.10636e-07
442.5 1.03737e-05 1.10636e-07
442.5 1.03737e-05 1.10636e-07
443 1.03737e-05 1.10636e-07
443 1.03737e-05 1.10636e-07
443.5 1.03737e-05 1.10636e-07
443.5 1.03737e-05 1.10636e-07
444 1.03737e-05 1.10636e-07
444 1.03737e-05 1.10636e-07
444.5 1.03737e-05 1.10636e-07
444.5 1.03737e-05 1.10636e-07
445 1.03737e-05 1.10636e-07
445 1.03737e-05 1.10636e-07
445.5 1.03737e-05 1.10636e-07
445.5 1.03737e-05 1.10636e-07
446 1.03737e-05 1.10636e-07
446 1.03737e-05 1.10636e-07
446.5 1.03737e-05 1.10636e-07
446.5 1.03737e-05 1.10636e-07
447 1.03737e-05 1.10636e-07
447 1.03737e-05 1.10636e-07
447.5 1.03737e-05 1.10636e-07
447.5 1.03737e-05 1.10636e-07
448 1.03737e-05 1.10636e-07
448 1.03737e-05 1.10636e-07
448.5 1.03737e-05 1.10636e-07
448.5 1.03737e-05 1.10636e-07
449 1.03737e-05 1.10636e-07
449 1.03737e-05 1.10636e-07
449.5 1.03737e-05 1.10636e-07
449.5 1.03737e-05 1.10636e-07
450 1.03737e-05 1.10636e-07
450 1.03737e-05 1.10636e-07
450.5 1.03737e-05 1.10636e-07
450.5 1.03737e-05 1.10636e-07
451 1.03737e-05 1.10636e-07
451 1.03737e-05 1.10636e-07
451.5 1.03737e-05 1.10636e-07
451.5 1.03737e-05 1.10636e-07
452 1.03737e-05 1.10636e-07
452 1.03737e-05 1.10636e-07
452.5 1.03737e-05 1.10636e-07
452.5 1.03737e-05 1.10636e-07
453 1.03737e-05 1.10636e-07
453 1.03737e-05 1.10636e-07
453.5 1.03737e-05 1.10636e-07
453.5 1.03737e-05 1.10636e-07
454 1.03737e-05 1.10636e-07
454 1.03737e-05 1.10636e-07
454.5 1.03737e-05 1.10636e-07
454.5 1.03737e-05 1.10636e-07
455 1.03737e-05 1.10636e-07
455 1.03737e-05 1.10636e-07
455.5 1.03737e-05 1.10636e-07
455.5 1.03737e-05 1.10636e-07
456 1.03737e-05 1.10636e-07
456 1.03737e-05 1.10636e-07
456.5 1.03737e-05 1.10636e-07
456.5 1.03737e-05 1.10636e-07
457 1.03737e-05 1.10636e-07
457 1.03737e-05 1.10636e-07
457.5 1.03737e-05 1.10636e-07
457.5 1.03737e-05 1.10636e-07
458 1.03737e-05 1.10636e-07
458 1.03737e-05 1.10636e-07
458.5 1.03737e-05 1.10636e-07
458.5 1.03737e-05 1.10636e-07
459 1.03737e-05 1.10636e-07
459 1.03737e-05 1.10636e-07
459.5 1.03737e-05 1.10636e-07
459.5 1.03737e-05 1.10636e-07
460 1.03737e-05 1.10636e-07
460 1.03737e-05 1.10636e-07
460.5 1.03737e-05 1.10636e-07
460.5 1.03737e-05 1.10636e-07
461 1.03737e-05 1.10636e-07
461 1.03737e-05 1.10636e-07
461.5 1.03737e-05 1.10636e-07
461.5 1.03737e-05 1.10636e-07
462 1.03737e-05 1.10636e-07
462 1.03737e-05 1.10636e-07
462.5 1.03737e-05 1.10636e-07
462.5 1.03737e-05 1.10636e-07
463 1.03737e-05 1.10636e-07
463 1.03737e-05 1.10636e-07
463.5 1.03737e-05 1.10636e-07
463.5 1.03737e-05 1.10636e-07
464 1.03737e-05 1.10636e-07
464 1.03737e-05 1.10636e-07
464.5 1.03737e-05 1.10636e-07
464.5 1.03737e-05 1.10636e-07
465 1.03737e-05 1.10636e-07
465 1.03737e-05 1.10636e-07
465.5 1.03737e-05 1.10636e-07
465.5 1.03737e-05 1.10636e-07
466 1.03737e-05 1.10636e-07
466 1.03737e-05 1.10636e-07
466.5 1.03737e-05 1.10636e-07
466.5 1.03737e-05 1.10636e-07
467 1.03737e-05 1.10636e-07
467 1.03737e-05 1.10636e-07
467.5 1.03737e-05 1.10636e-07
467.5 1.03737e-05 1.10636e-07
468 1.03737e-05 1.10636e-07
468 1.03737e-05 1.10636e-07
468.5 1.03737e-05 1.10636e-07
468.5 1.03737e-05 1.10636e-07
469 1.03737e-05 1.10636e-07
469 1.03737e-05 1.10636e-07
469.5 1.03737e-05 1.10636e-07
469.5 1.03737e-05 1.10636e-07
470 1.03737e-05 1.10636e-07
470 1.03737e-05 1.10636e-07
470.5 1.03737e-05 1.10636e-07
470.5 1.03737e-05 1.10636e-07
471 1.03737e-05 1.10636e-07
471 1.03737e-05 1.10636e-07
471.5 1.03737e-05 1.10636e-07
471.5 1.03737e-05 1.10636e-07
472 1.03737e-05 1.10636e-07
472 1.03737e-05 1.10636e-07
472.5 1.03737e-05 1.10636e-07
472.5 1.03737e-05 1.10636e-07
473 1.03737e-05 1.10636e-07
473 1.03737e-05 1.10636e-07
473.5 1.03737e-05 1.10636e-07
473.5 1.03737e-05 1.10636e-07
474 1.03737e-05 1.10636e-07
474 1.03737e-05 1.10636e-07
474.5 1.03737e-05 1.10636e-07
474.5 1.03737e-05 1.10636e-07
475 1.03737e-05 1.10636e-07
475 1.03737e-05 1.10636e-07
475.5 1.03737e-05 1.10636e-07
475.5 1.03737e-05 1.10636e-07
476 1.03737e-05 1.10636e-07
476 1.03737e-05 1.10636e-07
476.5 1.03737e-05 1.10636e-07
476.5 1.03737e-05 1.10636e-07
477 1.03737e-05 1.10636e-07
477 1.03737e-05 1.10636e-07
477.5 1.03737e-05 1.10636e-07
477.5 1.03737e-05 1.10636e-07
478 1.03737e-05 1.10636e-07
478 1.03737e-05 1.10636e-07
478.5 1.03737e-05 1.10636e-07
478.5 1.03737e-05 1.10636e-07
479 1.03737e-05 1.10636e-07
479 1.03737e-05 1.10636e-07
479.5 1.03737e-05 1.10636e-07
479.5 1.03737e-05 1.10636e-07
480 1.03737e-05 1.10636e-07
480 1.03737e-05 1.10636e-07
480.5 1.03737e-05 1.10636e-07
480.5 1.03737e-05 1.10636e-07
481 1.03737e-05 1.10636e-07
481 1.03737e-05 1.10636e-07
481.5 1.03737e-05 1.10636e-07
481.5 1.03737e-05 1.10636e-07
482 1.03737e-05 1.10636e-07
482 1.03737e-05 1.10636e-07
482.5 1.03737e-05 1.10636e-07
482.5 1.03737e-05 1.10636e-07
483 1.03737e-05 1.10636e-07
483 1.03737e-05 1.10636e-07
483.5 1.03737e-05 1.10636e-07
483.5 1.03737e-05 1.10636e-07
484 1.03737e-05 1.10636e-07
484 1.03737e-05 1.10636e-07
484.5 1.03737e-05 1.10636e-07
484.5 1.03737e-05 1.10636e-07
485 1.03737e-05 1.10636e-07
485 1.03737e-05 1.10636e-07
485.5 1.03737e-05 1.10636e-07
485.5 1.03737e-05 1.10636e-07
486 1.03737e-05 1.10636e-07
486 1.03737e-05 1.10636e-07
486.5 1.03737e-05 1.10636e-07
486.5 1.03737e-05 1.10636e-07
487 1.03737e-05 1.10636e-07
487 1.03737e-05 1.10636e-07
487.5 1.03737e-05 1.10636e-07
487.5 1.03737e-05 1.10636e-07
488 1.03737e-05 1.10636e-07
488 1.03737e-05 1.10636e-07
488.5 1.03737e-05 1.10636e-07
488.5 1.03737e-05 1.10636e-07
489 1.03737e-05 1.10636e-07
489 1.03737e-05 1.10636e-07
489.5 1.03737e-05 1.10636e-07
489.5 1.03737e-05 1.10636e-07
490 1.03737e-05 1.10636e-07
490 1.03737e-05 1.10636e-07
490.5 1.03737e-05 1.10636e-07
490.5 1.03737e-05 1.10636e-07
491 1.03737e-05 1.10636e-07
491 1.03737e-05 1.10636e-07
491.5 1.03737e-05 1.10636e-07
491.5 1.03737e-05 1.10636e-07
492 1.03737e-05 1.10636e-07
492 1.03737e-05 1.10636e-07
492.5 1.03737e-05 1.10636e-07
492.5 1.03737e-05 1.10636e-07
493 1.03737e-05 1.10636e-07
493 1.03737e-05 1.10636e-07
493.5 1.03737e-05 1.10636e-07
493.5 1.03737e-05 1.10636e-07
494 1.03737e-05 1.10636e-07
494 1.03737e-05 1.10636e-07
494.5 1.03737e-05 1.10636e-07
494.5 1.03737e-05 1.10636e-07
495 1.03737e-05 1.10636e-07
495 1.03737e-05 1.10636e-07
495.5 1.03737e-05 1.10636e-07
495.5 1.03737e-05 1.10636e-07
496 1.03737e-05 1.10636e-07
496 1.03737e-05 1.10636e-07
496.5 1.03737e-05 1.10636e-07
496.5 1.03737e-05 1.10636e-07
497 1.03737e-05 1.10636e-07
497 1.03737e-05 1.10636e-07
497.5 1.03737e-05 1.10636e-07
497.5 1.03737e-05 1.10636e-07
498 1.03737e-05 1.10636e-07
498 1.03737e-05 1.10636e-07
498.5 1.03737e-05 1.10636e-07
498.5 1.03737e-05 1.10636e-07
499 1.03737e-05 1.10636e-07
499 1.03737e-05 1.10636e-07
499.5 1.03737e-05 1.10636e-07
499.5 1.03737e-05 1.10636e-07
500 1.03737e-05 1.10636e-07
500 1.03737e-05 1.10636e-07
510 1.03737e-05 1.10636e-07
